review,rating
Received as described in quick time by post office parcels.  Used to connect SKY + box and home entertainment system.  Would not connect to my new TP Link AC router using WPS button.  Used a spare PC and web page quick start and connected at 5Mhz no trouble.  Moved to my SKY + box and connected straight away.  Blue light continues to slowly flash after connection but it is quite dim and so unobtrusive. Only 4 stars as I had to use the web page quick start wizard because the WPS did not work.  Would have no problem recommending.,1.0
"I have bought the ""Gold Plated"" more expensive one and thought it is a quality product which is clearly not. I am very disappointed and pretty much after purchasing from amazon for years this is the very first bad review I am posting.",0.0
"Apple has gone cheap lately, my first one from AMAZON went bad in a 2 months..... if you get one, get the protector that goes over the keys,",0.0
the sound they put out is right for what I needed them for I don't like the connection they have for the wires i like the screw type or the wire connections better,1.0
"Like others, I bought this out of hand to protect my Nano.  It's poor protection because it doesn't fit well.  The rubber is flush with the buttons and fumbling around with adjustments caused me to drop the Nano more times than I should.  I love the clip on the back and will rely on it to keep me from dropping it.  This product is poor but the Screen Saver was just Bad.  See that review.  The Nano may not need either product because it's small, light, and has its own clip.",0.0
"Just received yesterday.  I love this bag.  The quality feels great, it is roomy yet slim.  Works perfectly for my work bag.",1.0
The install failed due to a driver conflict with graphics drivers.  The only solution was to return the product.,0.0
"I had this router just over one year, and it is already dead. Customer service has been terrible. When it was working, reception was poor and did not work on multiple devices. After a firmware upgrade (following instructions of linksys website), the router died.

I also posted this review on the Linksys website. Interestingly, Linksys did not publish it and I received the following message (no wonder this company can't be trusted):
""Our staff has read your review and values your contribution even though it did not meet all our website guidelines. Thanks for sharing, and we hope to publish next time!""",0.0
"The 5-star positive reviews here are fake. I've already reported them to Amazon for being fake.  The build quality on this glass is horrific.  The first one was broken as soon as I opened the package.  The second one had the adhesive installed BACKWARDS (on TOP of everything, including the clear plastic film you have to remove).  The home button was installed at a 45-degree angle and does not line up without re-heating the glass and fixing the button.  Once it does finally fit, it just starts popping up again (yes, I fold the digitizer cable correctly).

This glass is horrible. Absolutely horrible. The ""we love you card"" that comes with it only makes it worse, because its quite obvious the supplier doesn't give a s--t about its customers.  Anyone with at least one functioning eyeball can see this glass is built wrong, yet they still let it leave the factory.  No quality control, poor-quality parts, and incompetent assembly.  You're (they're) fired.",0.0
"You can only buy these cases in a set of 4 of all different sizes, which means you are paying $8 for ONE case and getting three cases of the wrong size which you probably will not have a good use for.",0.0
"I am so glad my hubby purchased this for my new Kindle Fire HDX 7""!  It really protects it well, especially from our kids!",1.0
"Although I really like these speakers, I am very disappointed in their tech support. Called them. They gave me an email to get support. A week later no response. Very frustrated, and frustrating. Air play drops out once in a while but the sound is awesome.",1.0
